,2.0504780703403105,2.076323098914849,2.1021681274893878,2.1280131560639264,2.153858184638465,2.1797032132130036,2.2055482417875423,2.231393270362081,2.2572382989366195,2.283083327511158,2.308928356085697,2.334773384660235,2.360618413234774,2.3864634418093127,2.412308470383851,2.4381534989583895,2.463998527532928,2.489843556107467,2.5156885846820054,2.541533613256544,2.5673786418310827,2.5932236704056213,2.61906869898016,2.6449137275546986,2.670758756129237,2.696603784703776,2.7224488132783145,2.748293841852853,2.7741388704273917,2.7999838990019303,2.825828927576469,2.8516739561510076,2.877518984725546,2.903364013300085,2.9292090418746235,2.955054070449162,2.9808990990237008,3.0067441275982394,3.0325891561727776,3.058434184747316,3.0842792133218553,3.110124241896394,3.135969270470932,3.1618142990454707,3.18765932762001,3.213504356194548,3.2393493847690866,3.2651944133436253,3.291039441918164,3.3168844704927025,3.342729499067241,3.36857452764178,3.3944195562163184,3.420264584790857,3.4461096133653957,3.4719546419399343,3.497799670514473,3.5236446990890116,3.54948972766355,3.575334756238089,3.6011797848126275,3.627024813387166,3.6528698419617047,3.678714870536243,3.704559899110782,3.7304049276853206,3.7562499562598592,3.782094984834398,3.807940013408936,3.8337850419834747,3.8596300705580133,3.885475099132552,3.9113201277070906,3.937165156281629,3.963010184856168,3.9888552134307065,4.014700242005246,4.040545270579784,4.066390299154322,4.0922353277288614,4.118080356303399,4.143925384877939,4.1697704134524765,4.195615442027015,4.221460470601555,4.247305499176092,4.273150527750631,4.29899555632517,4.324840584899708,4.350685613474247,4.3765306420487855,4.402375670623324,4.428220699197863,4.454065727772401,4.47991075634694,4.505755784921479,4.531600813496017,4.557445842070556,4.5832908706450946,4.609135899219633
0.4010019909779524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4153111704560611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003666910166643671,0.00523654895705099,0.0037427833928338184,0.001023771546293006,-0.002377293164774447,-0.006191643777780651,-0.01025681162464043,-0.01446089235430285,-0.018718258585089676,-0.022957005785403512,-0.027111487309461245,-0.03111719724094787,-0.03490666102544192,-0.038405530796112496,-0.04152823990131918,-0.04417248046044523,-0.04621138339474935,-0.047481341219060585,-0.04776113450908606,-0.04673190568865676,-0.043888094872365994,-0.03828895596352519,-0.027490892159710695,,,,,,,,,,,,,,,,,,,,,,
0.42962034993416964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004527696990497047,0.02437761763251385,0.0280053320084384,0.02781275557458318,0.02567291430284174,0.022338106489695767,0.018195158191003914,0.01347315965549494,0.00832201458110299,0.0028478821883618963,-0.0028687879008105054,-0.008763180247938346,-0.01478000822463065,-0.02086951283568238,-0.02698461846448466,-0.03307872825534065,-0.03910385477843942,-0.045008889969321696,-0.05073787153233478,-0.05622812286805909,-0.0614081379874262,-0.06619505030395319,-0.07049145320454671,-0.0741812034406384,-0.07712357583522969,-0.07914461573279234,-0.0800234336195227,-0.0794686608150597,-0.07707381764417556,-0.07222102190237614,-0.0638298658027947,-0.049444212116225655,-0.015954998199908293,,,,,,,,,,,,,,,,,
0.44392952941227826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03795892847554855,0.05159353275833699,0.05571206268386105,0.05596776121359829,0.05404827800372483,0.050697851304645034,0.046316335291249205,0.04114811561418214,0.03535711462543736,0.029061377941302764,0.02235088509009835,0.015297573733894877,0.007961432550622899,0.0003944767207272276,-0.007356473769935468,-0.015247715439875159,-0.023236997544038338,-0.031282101568036305,-0.03933955505763435,-0.04736340694957552,-0.05530401282350429,-0.06310679091681133,-0.07071091625677338,-0.07804792187420763,-0.0850401722162057,-0.09159916222801602,-0.09762357110398916,-0.10299695276257967,-0.10758485733495533,-0.11123101363605525,-0.11375188886917269,-0.11492832064375351,-0.11449161639147827,-0.11209857268894508,-0.10728244498249664,-0.09934513128043698,-0.08707618209554364,-0.06776231251259822,-0.02914894123726903,,,,,,,,,,,,,,
0.45823870889038687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05489111352175504,0.07602531504755096,0.08344967359514117,0.08579404465194583,0.08527632159202203,0.08282520154687575,0.07893673557656211,0.07391886419644546,0.06798277805853133,0.06128363119985614,0.053941196903828835,0.04605147714365188,0.037693805712645766,0.02893552423989159,0.01983526773281072,0.01044541468576045,0.0008140177815554121,-0.00901359490895963,-0.018993428615929408,-0.029081562101234,-0.039232966663401,-0.04940036803308054,-0.059533127306722514,-0.06957612643756693,-0.079468651776456,-0.08914327638953515,-0.09852474854153076,-0.10752889945220603,-0.11606158712130957,-0.12401769251594791,-0.13128017590174448,-0.13771917808691236,-0.14319110292280193,-0.1475375249130327,-0.150583596064645,-0.15213531649033676,-0.15197445556160885,-0.1498487774646688,-0.14545282457595743,-0.13838885733219333,-0.12808222460153953,-0.11357514038537797,-0.09290193491041358,-0.060040589819367045,,,,,,,,,,,,
0.47254788836849554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028368125262071706,0.0905156435999314,0.10650417887382337,0.11405493427084207,0.11717067378959159,0.11728460356728483,0.11514440452643764,0.11122147573263476,0.10584616977994374,0.0992651586899,0.0916703235687622,0.08321524229265032,0.07402552663463532,0.06420579010020698,0.05384462294064046,0.043018317301992556,0.03179377337832512,0.020230851872728613,0.008384344477686411,-0.0036943218871742013,-0.015955566643158368,-0.02835026600667821,-0.04082845208329108,-0.05333807309353116,-0.06582379783896894,-0.07822585720362255,-0.09047892504888264,-0.10251105082134053,-0.11424266680376811,-0.12558570412333317,-0.1364428628616483,-0.14670709172450783,-0.15626133967217656,-0.16497864242990115,-0.17272259606914414,-0.17934824103713873,-0.18470332365476053,-0.18862980501023144,-0.19096532995820245,-0.1915441199353858,-0.19019635338601748,-0.18674442131027758,-0.18099319819351525,-0.1727088936898051,-0.16157499867262756,-0.1470973227761087,-0.12837551179962556,-0.10341727056067217,-0.06579372244174134,,,,,,,,,,
0.4868570678466042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07062017132868893,0.11431160972141198,0.13495457350230436,0.14701169263328204,0.15344138965983486,0.1557041638668619,0.15472940726669818,0.15117390118787208,0.14552702854249483,0.13816515156935202,0.12938402131071575,0.11941987564145637,0.10846399498604065,0.09667316858313786,0.08417746547207319,0.0710861618375611,0.05749237323362671,0.043476759440526855,0.029110556351181715,0.014458115266270471,-0.0004209200770695722,-0.015469703433202454,-0.030632473043424216,-0.045852985112039626,-0.06107305868189118,-0.07623121015669353,-0.09126136804266895,-0.10609167066858184,-0.12064336230456109,-0.13482981659112928,-0.14855573054602533,-0.1617165472383471,-0.17419817951225758,-0.18587711912302388,-0.19662102255455272,-0.20628986274242764,-0.21473771992909238,-0.221815249002393,-0.22737279850817546,-0.23126406179673714,-0.233350007706128,-0.2335026609204275,-0.2316080711218769,-0.22756750192584582,-0.22129542321192122,-0.2127121425703749,-0.2017274479346543,-0.18820834220867025,-0.1719155651608088,-0.15236895645190723,-0.12851293357440627,-0.09760275087502339,-0.04754149757523917,,,,,,,,
0.5011662473247128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06537822941724196,0.12681024380011252,0.16458507039499082,0.1886111290068512,0.202742579923359,0.2095136997263739,0.21071549042015844,0.20764567793244706,0.20126091974500737,0.19227722476545453,0.18123803133620237,0.16856117831658773,0.15457184727160786,0.13952605037955995,0.1236276605963464,0.10704097112161912,0.08990011911028023,0.07231628293197312,0.054383281154875444,0.03618201330670766,0.01778405476469954,-0.0007453699443711388,-0.01934487301689085,-0.037954730449658136,-0.056514965246819995,-0.07496362700687269,-0.09323522867659857,-0.11125931899078453,-0.12895918548032276,-0.14625069894877238,-0.16304132664227938,-0.1792293582308219,-0.19470340596319974,-0.2093422571268736,-0.22301517164088108,-0.23558272772596225,-0.24689832063603487,-0.25681040900619523,-0.26516557552336184,-0.27181241851936416,-0.27660621501436855,-0.27941419234483145,-0.28012111686418933,-0.27863476006205146,-0.2748906426811415,-0.26885529114087103,-0.26052705970282036,-0.24993333435234674,-0.2371225218223861,-0.2221483452429097,-0.20504187864369738,-0.1857614383066035,-0.1640955509299693,-0.139445256272359,-0.11020179722757162,-0.07090887439281443,,,,,,,
0.5154754268028214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03379532325314575,0.06113293633585218,0.1574346741239351,0.22171643506714753,0.25991309673598856,0.2796758654676281,0.286726108308075,0.2849736790381373,0.27705385294918355,0.26475806496358806,0.2493233302232416,0.2316187738203779,0.21226550244153872,0.19171452530045488,0.17029828129994692,0.14826537738963502,0.12580448167037947,0.103061091506774,0.08014954155522129,0.057161780848771285,0.034173924950589775,0.011251256259838138,-0.01154787008755061,-0.03416889957998274,-0.05655851165273716,-0.07866245978878325,-0.10042371221855537,-0.12178082180108975,-0.14266648073623692,-0.16300623819809512,-0.1827173788763466,-0.20170797913783284,-0.21987617586633545,-0.23710970123957434,-0.2532857543972701,-0.2682712971055936,-0.2819238733408866,-0.2940930596282491,-0.30462265071214284,-0.3133536700092522,-0.3201282626688839,-0.32479447812955015,-0.32721187775294613,-0.32725781309329727,-0.3248341166813255,-0.3198738383650911,-0.3123475571385192,-0.3022687117650025,-0.28969732973156065,-0.2747414885623253,-0.2575557902999973,-0.23833600190031165,-0.21730865687994813,-0.1947134573516579,-0.17077377532395582,-0.14564337900899374,-0.11929427624191977,-0.09121493599588666,-0.05917163651533099,,,,,,
